GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,ADQ001,ADZ001,AD9001,AEW001,AEW002,AEW003,AEW004,AEW005,AEW006,AE6001,AE6002,AE6003,ADR001,ADR002,ADS001,ADU001,ADV001,ADV002,ADX001,AD0001,AD0002,AD0003,AD1001,AD1002,AD1003,AD1004,AD1005,AD1006,AD4001,AD4002,AD4003,AD4004,AD5001,AD5002,AD6001,AD6002,AEM001,AEM002,AET001,AET002,AET003,AET004,AET005,AET006,AET007,AET008,AET009,AET010,AET011,AET012,AET013,AET014,AET015,AET016,AET017,AET018,AET019,AET020,AET021,AET022,AET023,AE0001,AE0002,AE0003,AE0004,AE0005,AE0006,AE0007,AE0008,AE0009,AE0010,AE0011,AE0012,AE0013,AE0014,AE0015,AE0016,AE0017,AE0018,AE0019,AE0020,AE0021,AE0022,AE0023,AE0024,AE0025,AE0026,AE0027,AE0028,AE0029,AE0030,AE1001,AE1002,AE2001,AE2002,AE2003,AE2004,AE2005,AE2006,AE2007,AE2008,AE2009,AE2010,AE2011,AE2012,AE2013,AE2014,AE2015,AE4001,AE5001
"G4804590","1850","Texas","480","Upshur","4590","Upshur",3394,0,0,1439,1273,0,0,330,352,2712,0,682,78,11,89,,35,5,484,0,6,0,0,0,6,131,0,0,138,129,0,0,267,0,267,0,2094,6,4,0,,,,0,0,,,,,,0,,0,,0,,,0,,,0,52,268,294,237,179,327,218,112,55,18,5,3,0,0,1,37,284,277,210,205,312,147,87,41,17,6,2,0,0,0,1769,1625,89,552,571,447,384,639,365,199,96,35,11,5,0,0,1,0,0
"G4804670","1850","Texas","480","Van Zandt","4670","Van Zandt",1348,0,0,685,623,0,0,19,21,1308,0,40,49,1,50,,29,0,246,0,0,0,0,0,0,0,0,0,54,41,0,0,95,0,95,0,1018,60,0,0,,,,0,0,,,,,,6,,1,,0,,,0,,,0,24,88,102,87,81,152,79,45,30,12,3,1,0,0,0,26,99,103,96,82,125,45,36,17,12,2,0,0,1,0,704,644,50,187,205,183,163,277,124,81,47,24,5,1,0,1,0,0,0
"G4804690","1850","Texas","480","Victoria","4690","Victoria",2019,0,0,756,640,31,21,316,255,1396,52,571,27,10,37,,25,8,327,0,0,2,0,0,0,0,3,71,35,29,0,0,64,0,64,0,511,641,0,0,,,,0,0,,,,,,0,,0,,0,,,0,,,0,23,143,148,136,120,187,172,109,44,12,8,1,0,0,0,14,136,130,119,94,179,124,70,30,13,3,4,0,0,0,1103,916,37,279,278,255,214,366,296,179,74,25,11,5,0,0,0,0,0
"G4804710","1850","Texas","480","Walker","4710","Walker",3964,0,0,1445,1218,0,0,644,657,2663,0,1301,83,28,111,,45,23,478,0,10,2,0,0,10,181,3,91,221,230,0,0,451,0,451,0,1678,60,0,0,,,,0,0,,,,,,0,,1,,0,,,0,,,0,52,330,338,266,209,341,277,160,76,31,7,2,0,0,0,59,295,310,255,225,320,216,102,56,26,9,1,0,1,0,2089,1875,111,625,648,521,434,661,493,262,132,57,16,3,0,1,0,0,0
"G4804770","1850","Texas","480","Washington","4770","Washington",5983,0,0,1736,1430,0,0,1416,1401,3166,0,2817,40,25,65,,25,8,600,1,3,5,3,125,4,115,7,240,279,222,0,0,501,0,501,0,1987,117,3,0,,,,2,0,,,,,,2,,0,,0,,,0,,,0,29,499,449,439,333,597,431,216,111,31,11,6,0,0,0,36,533,489,371,307,509,312,166,61,32,11,3,0,1,0,3152,2831,65,1032,938,810,640,1106,743,382,172,63,22,9,0,1,0,0,0
"G4804790","1850","Texas","480","Webb","4790","Webb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"G4804810","1850","Texas","480","Wharton","4810","Wharton",1752,0,0,293,217,0,0,632,610,510,0,1242,10,26,36,,17,39,112,0,0,0,0,0,0,0,0,0,5,5,0,0,10,0,10,0,319,15,0,0,,,,0,0,,,,,,0,,0,,0,,,0,,,0,22,130,119,117,73,214,117,69,46,13,3,1,0,1,0,14,112,125,116,93,183,87,47,30,13,2,3,0,1,1,925,827,36,242,244,233,166,397,204,116,76,26,5,4,0,2,1,0,0
"G4804910","1850","Texas","480","Williamson","4910","Williamson",1568,0,0,762,648,2,1,65,90,1410,3,155,51,6,57,,22,1,230,0,4,0,0,0,4,80,0,0,109,81,0,0,190,0,190,0,1038,21,0,0,,,,0,0,,,,,,0,,0,,0,,,0,,,0,26,113,136,101,85,171,92,57,32,13,3,0,0,0,0,31,115,137,119,76,128,58,43,19,10,3,0,0,0,0,829,739,57,228,273,220,161,299,150,100,51,23,6,0,0,0,0,0,0
"G4950115","1850","Utah Territory","495","Davis","0115","Davis",1134,0,0,599,535,0,0,0,0,1134,0,0,45,,45,28,,,215,0,0,5,0,0,0,0,0,0,98,86,0,0,184,0,181,3,877,153,,,,,,,,,,,,,,,,,,,,,,,,24,87,59,70,67,142,67,49,19,14,1,0,0,0,0,21,73,71,86,70,83,52,39,26,10,3,1,0,0,0,599,535,45,160,130,156,137,225,119,88,45,24,4,1,0,0,0,0,0
"G4950235","1850","Utah Territory","495","Great Salt Lake","0235","Great Salt Lake",6157,0,0,3115,3027,11,4,0,0,6142,15,0,232,,232,168,,,1288,1,12,1,0,0,0,0,0,0,547,462,0,0,1009,0,991,18,4125,1362,,,,,,,,,,,,,,,,,,,,,,,,109,501,391,380,324,557,407,267,116,52,21,1,0,0,0,123,515,371,377,346,498,356,239,124,65,16,1,0,0,0,3126,3031,232,1016,762,757,670,1055,763,506,240,117,37,2,0,0,0,0,0
"G4950295","1850","Utah Territory","495","Iron","0295","Iron",360,0,0,190,169,1,0,0,0,359,1,0,21,,21,14,,,86,0,0,1,0,0,0,0,0,0,36,39,0,0,75,0,71,4,243,57,,,,,,,,,,,,,,,,,,,,,,,,9,20,22,18,20,32,40,22,7,1,0,0,0,0,0,12,32,19,17,19,27,28,11,4,0,0,0,0,0,0,191,169,21,52,41,35,39,59,68,33,11,1,0,0,0,0,0,0,0
"G4950535","1850","Utah Territory","495","San Pete","0535","San Pete",365,0,0,197,168,0,0,0,0,365,0,0,14,,14,16,,,62,0,1,0,0,0,0,0,0,0,87,60,0,0,147,0,137,10,277,43,,,,,,,,,,,,,,,,,,,,,,,,8,28,28,24,24,35,16,20,11,3,0,0,0,0,0,6,25,20,21,25,32,16,16,5,1,1,0,0,0,0,197,168,14,53,48,45,49,67,32,36,16,4,1,0,0,0,0,0,0
"G4950615","1850","Utah Territory","495","Tooele","0615","Tooele",152,0,0,86,66,0,0,0,0,152,0,0,6,,6,6,,,33,0,0,0,0,0,0,0,0,0,18,10,0,0,28,0,24,4,98,41,,,,,,,,,,,,,,,,,,,,,,,,3,17,11,7,10,16,15,4,1,1,1,0,0,0,0,3,9,8,12,7,11,12,1,3,0,0,0,0,0,0,86,66,6,26,19,19,17,27,27,5,4,1,1,0,0,0,0,0,0
"G4950675","1850","Utah Territory","495","Utah","0675","Utah",2026,0,0,1122,870,2,6,12,14,1992,8,26,79,,79,144,,,411,0,0,4,0,0,0,0,0,0,231,203,0,0,434,0,409,25,1574,234,,,,,,,,,,,,,,,,,,,,,,,,48,147,115,118,140,284,131,91,37,20,5,0,0,0,0,31,135,114,116,136,165,87,64,28,12,1,1,0,0,0,1136,890,79,282,229,234,276,449,218,155,65,32,6,1,0,0,0,0,0
"G4950755","1850","Utah Territory","495","Weber","0755","Weber",1186,0,0,711,475,0,0,0,0,1186,0,0,35,,35,28,,,227,0,0,2,0,0,0,0,0,0,96,62,0,0,158,0,156,2,943,154,,,,,,,,,,,,,,,,,,,,,,,,19,77,73,68,78,202,88,61,33,9,3,0,0,0,0,16,78,67,60,67,81,49,35,15,6,1,0,0,0,0,711,475,35,155,140,128,145,283,137,96,48,15,4,0,0,0,0,0,0
"G5000010","1850","Vermont","500","Addison","0010","Addison",26549,0,0,13398,13043,54,54,0,0,26441,108,0,,,570,252,,,4679,1,196,10,6,63,310,7884,14,438,3562,3276,15,4,6838,19,6457,400,3676,3794,9,0,13,,,2,0,4,,,,,17,,0,,1,,,4,0,1,1,303,1343,1477,1541,1546,2557,1574,1300,863,537,277,119,15,0,0,267,1290,1501,1485,1522,2326,1602,1277,888,555,285,87,12,0,0,13452,13097,570,2633,2978,3026,3068,4883,3176,2577,1751,1092,562,206,27,0,0,1,1
"G5000030","1850","Vermont","500","Bennington","0030","Bennington",18589,0,0,9434,9077,44,34,0,0,18511,78,0,,,330,170,,,3404,0,152,4,0,0,251,5946,8,205,2612,2459,6,5,5071,11,5017,65,3415,1103,7,0,10,,,3,0,0,,,,,9,,0,,0,,,7,0,1,0,186,961,1188,1131,992,1545,1217,939,620,397,207,78,7,0,10,144,959,1163,1052,967,1501,1186,842,597,397,219,75,5,0,4,9478,9111,330,1920,2351,2183,1959,3046,2403,1781,1217,794,426,153,12,0,14,0,0
"G5000050","1850","Vermont","500","Caledonia","0050","Caledonia",23595,0,0,12344,11240,6,5,0,0,23584,11,0,,,442,312,,,4325,0,213,4,0,0,293,7361,14,638,3834,3637,0,0,7471,0,7276,195,4523,2118,10,0,14,,,0,0,0,,,,,14,,5,,0,,,3,0,3,0,225,1093,1424,1395,1448,2289,1570,1259,760,460,326,94,7,0,0,217,1116,1375,1386,1227,1805,1432,1152,701,464,282,81,6,1,0,12350,11245,442,2209,2799,2781,2675,4094,3002,2411,1461,924,608,175,13,1,0,0,1
"G5000070","1850","Vermont","500","Chittenden","0070","Chittenden",29036,6110,0,14620,14307,59,50,0,0,28927,109,0,,,725,174,,,4805,1,165,21,7,90,168,7177,37,806,3394,3101,4,1,6495,5,6022,478,3218,6726,8,0,13,,,2,0,0,,,,,10,,0,,1,,,4,1,1,0,361,1539,1834,1678,1551,2736,1900,1325,926,535,224,53,11,1,5,364,1549,1728,1629,1582,2759,1799,1273,856,498,245,66,9,0,0,14679,14357,725,3088,3562,3307,3133,5495,3699,2598,1782,1033,469,119,20,1,5,1,1
"G5000090","1850","Vermont","500","Essex","0090","Essex",4650,0,0,2401,2246,2,1,0,0,4647,3,0,,,103,29,,,846,0,59,2,0,0,107,1666,2,74,920,781,0,0,1701,0,1639,62,1264,277,2,0,4,,,0,0,0,,,,,1,,0,,0,,,0,0,1,0,50,232,357,299,244,365,285,238,154,92,59,28,0,0,0,53,269,298,269,216,327,277,229,135,91,62,18,3,0,0,2403,2247,103,501,655,568,460,692,562,467,289,183,121,46,3,0,0,0,0
"G5000110","1850","Vermont","500","Franklin","0110","Franklin",28586,0,0,14596,13904,45,41,0,0,28500,86,0,,,662,254,,,4827,0,208,5,0,0,214,7537,11,279,4063,3620,10,4,7683,14,7101,596,2438,6318,4,0,11,,,7,0,0,,,,,11,,2,,4,,,4,0,3,2,333,1619,2025,1708,1573,2575,1778,1302,880,476,265,89,14,0,4,329,1636,1854,1625,1614,2434,1645,1212,783,486,231,78,13,0,5,14641,13945,662,3255,3879,3333,3187,5009,3423,2514,1663,962,496,167,27,0,9,1,1
"G5000130","1850","Vermont","500","Grand Isle","0130","Grand Isle",4145,0,0,2176,1966,0,3,0,0,4142,3,0,,,126,20,,,691,0,26,2,0,0,52,1364,4,33,452,436,0,0,888,0,852,36,348,1043,0,0,1,,,0,0,0,,,,,3,,0,,0,,,1,0,0,0,70,285,271,258,240,422,234,156,132,77,23,7,1,0,0,56,215,233,246,270,372,218,173,101,45,29,10,0,0,1,2176,1969,126,500,504,504,510,794,452,329,233,122,52,17,1,0,1,1,0
"G5000150","1850","Vermont","500","Lamoille","0150","Lamoille",10872,0,0,5583,5286,2,1,0,0,10869,3,0,,,237,92,,,2022,0,101,19,0,0,166,3269,20,933,1917,1655,0,0,3572,0,3518,54,1898,462,1,0,6,,,0,0,0,,,,,5,,0,,0,,,5,0,0,0,118,541,705,739,624,837,620,580,399,264,119,37,1,0,1,119,527,645,639,554,792,689,563,370,247,110,27,5,0,0,5585,5287,237,1068,1350,1378,1178,1629,1309,1143,769,511,229,64,6,0,1,0,0
"G5000170","1850","Vermont","500","Orange","0170","Orange",27296,0,0,13617,13660,7,12,0,0,27277,19,0,,,585,214,,,5192,0,275,10,0,0,480,9212,28,806,4715,4327,2,2,9042,4,8957,89,5170,861,14,5,21,,,1,0,0,,,,,13,,0,,0,,,5,0,5,0,305,1283,1568,1583,1529,2081,1648,1446,996,607,417,151,10,0,0,280,1225,1640,1566,1454,2072,1675,1507,1021,657,417,139,17,2,0,13624,13672,585,2508,3208,3149,2983,4153,3323,2953,2017,1264,834,290,27,2,0,0,1
"G5000190","1850","Vermont","500","Orleans","0190","Orleans",15707,0,0,7999,7695,7,6,0,0,15694,13,0,,,298,90,,,2780,0,133,3,0,0,133,4722,6,195,2708,2547,1,0,5255,1,4830,426,2923,1864,4,0,11,,,0,0,0,,,,,5,,1,,0,,,5,0,0,0,155,843,1042,1067,917,1158,877,868,543,323,163,44,6,0,0,143,825,1075,964,856,1124,907,818,507,296,138,42,5,0,1,8006,7701,298,1668,2117,2031,1773,2282,1784,1686,1050,619,301,86,11,0,1,0,0
"G5000210","1850","Vermont","500","Rutland","0210","Rutland",33059,0,0,16957,15981,67,54,0,0,32938,121,0,,,719,340,,,5661,1,360,17,7,170,530,9395,54,1020,4998,4660,19,14,9658,33,9105,586,4747,4394,13,0,19,,,4,1,2,,,,,14,,0,,1,,,5,0,2,0,355,1673,1942,1793,1809,3448,2213,1605,1089,637,319,125,10,1,5,364,1618,1905,1812,1779,2882,1985,1495,1068,676,327,113,10,0,1,17024,16035,719,3291,3847,3605,3588,6330,4198,3100,2157,1313,646,238,20,1,6,1,1
"G5000230","1850","Vermont","500","Washington","0230","Washington",24654,0,0,12462,12178,5,9,0,0,24640,14,0,,,464,108,,,4442,0,223,3,0,0,441,7456,7,281,4283,4303,1,2,8586,3,8203,386,3756,1823,4,1,9,,,1,0,1,,,,,11,,3,,1,,,14,0,3,0,241,1230,1559,1461,1375,2066,1561,1251,822,514,286,93,6,1,1,223,1221,1536,1411,1350,2076,1538,1200,736,565,233,82,15,1,0,12467,12187,464,2451,3095,2872,2725,4142,3099,2451,1558,1079,519,175,21,2,1,0,1
"G5000250","1850","Vermont","500","Windham","0250","Windham",29062,0,0,14818,14207,20,17,0,0,29025,37,0,,,582,238,,,5374,0,259,10,0,0,355,8773,33,666,4532,4122,0,0,8654,0,8609,45,5603,1880,16,0,21,,,2,0,0,,,,,10,,0,,0,,,9,0,7,0,298,1333,1768,1724,1498,2387,2001,1545,1081,741,330,118,14,0,0,284,1311,1614,1497,1437,2321,1906,1479,1068,724,412,147,23,1,0,14838,14224,582,2644,3382,3221,2935,4708,3907,3024,2149,1465,742,265,37,1,0,0,1
"G5000270","1850","Vermont","500","Windsor","0270","Windsor",38320,0,0,19253,18954,57,56,0,0,38207,113,0,,,751,360,,,7373,2,361,8,10,141,673,11695,19,490,6007,5231,0,0,11238,0,11160,78,8135,1052,10,3,22,,,4,0,0,,,,,17,,0,,0,,,10,1,11,1,360,1689,2319,2152,2162,3051,2345,2079,1440,988,514,194,15,2,0,391,1630,2107,2058,1990,2945,2435,2029,1593,1034,574,205,19,0,0,19310,19010,751,3319,4426,4210,4152,5996,4780,4108,3033,2022,1088,399,34,2,0,0,1
"G5100010","1850","Virginia","510","Accomack","0010","Accomack",17890,0,0,4775,4833,1548,1747,2519,2468,9608,3295,4987,400,154,554,,250,111,2540,0,27,1,0,0,27,1260,2,40,677,590,0,0,1267,0,1267,0,337,8,6,0,,,,3,0,0,0,0,0,0,17,0,1,,0,0,0,0,,1,0,270,1124,1196,1129,985,1464,1110,723,417,258,119,32,11,4,0,284,1097,1138,1046,919,1582,1145,820,518,291,138,47,15,8,0,8842,9048,554,2221,2334,2175,1904,3046,2255,1543,935,549,257,79,26,12,0,1,0
"G5100030","1850","Virginia","510","Albemarle","0030","Albemarle",25800,0,0,6206,5669,265,322,6945,6393,11875,587,13338,128,116,244,,65,218,2022,1,40,7,10,350,40,550,13,115,600,510,0,0,1110,0,1110,0,213,363,12,0,,,,5,6,0,0,0,0,0,13,0,8,,0,0,0,0,,0,0,111,1639,1918,1797,1505,2397,1549,1050,724,453,195,42,19,2,15,133,1616,1892,1595,1411,2129,1403,910,572,447,200,57,15,2,2,13416,12384,244,3255,3810,3392,2916,4526,2952,1960,1296,900,395,99,34,4,17,1,1
"G5100035","1850","Virginia","510","Alexandria","0035","Alexandria",10008,8734,0,3397,3820,595,814,553,829,7217,1409,1382,239,34,273,,158,19,1484,0,17,7,0,0,20,619,31,304,725,639,4,1,1364,5,1346,23,1581,477,2,0,,,,2,0,1,0,0,0,0,4,0,2,,1,0,0,0,,0,0,130,485,597,560,530,809,538,414,252,145,61,19,5,0,0,143,560,667,662,606,950,666,499,344,228,99,31,5,3,0,4545,5463,273,1045,1264,1222,1136,1759,1204,913,596,373,160,50,10,3,0,0,0
"G5100050","1850","Virginia","510","Alleghany","0050","Alleghany",3515,0,0,1383,1380,26,32,383,311,2763,58,694,63,19,82,,24,10,464,0,8,1,0,0,8,153,3,30,200,214,0,0,414,0,414,0,61,25,0,0,,,,0,2,0,0,0,0,0,4,0,4,,0,0,0,0,,0,0,34,217,273,238,165,302,219,171,89,51,26,7,0,0,0,48,233,272,261,193,245,196,129,65,46,26,8,1,0,0,1792,1723,82,450,545,499,358,547,415,300,154,97,52,15,1,0,0,0,0
"G5100070","1850","Virginia","510","Amelia","0070","Amelia",9770,0,0,1375,1410,78,88,3459,3360,2785,166,6819,76,184,260,,37,120,568,0,9,2,0,0,10,161,2,45,228,130,0,0,358,0,358,0,30,51,2,0,,,,1,0,0,0,0,0,0,9,0,2,,0,0,0,0,,0,0,113,587,715,612,537,841,603,405,239,171,69,18,2,0,0,147,671,704,587,493,849,528,420,216,146,62,26,5,4,0,4912,4858,260,1258,1419,1199,1030,1690,1131,825,455,317,131,44,7,4,0,0,0
"G5100090","1850","Virginia","510","Amherst","0090","Amherst",12699,0,0,3256,3096,201,193,2981,2972,6352,394,5953,79,42,121,,23,10,1127,0,25,0,0,0,25,380,0,0,81,48,0,0,129,0,129,0,35,101,3,0,,,,4,0,0,0,0,0,0,16,0,1,,0,0,0,0,,0,0,50,960,1018,904,627,1053,608,494,338,241,109,31,5,0,0,71,854,944,890,660,1103,621,474,305,196,97,28,11,7,0,6438,6261,121,1814,1962,1794,1287,2156,1229,968,643,437,206,59,16,7,0,1,0
"G5100110","1850","Virginia","510","Appomattox","0110","Appomattox",9193,0,0,2089,2120,88,97,2424,2375,4209,185,4799,82,130,212,,35,108,785,0,19,1,0,0,19,339,1,22,343,322,0,0,665,0,665,0,22,10,11,0,,,,0,0,0,0,0,0,0,9,0,2,,0,0,0,0,,0,0,90,564,707,615,472,774,488,350,266,160,89,21,4,1,0,122,606,668,600,500,746,509,350,230,152,64,31,13,1,0,4601,4592,212,1170,1375,1215,972,1520,997,700,496,312,153,52,17,2,0,1,0
"G5100150","1850","Virginia","510","Augusta","0150","Augusta",24610,0,0,9678,9305,291,283,2662,2391,18983,574,5053,493,126,619,,205,61,3207,0,23,7,0,0,23,745,18,226,453,486,0,0,939,0,938,1,429,529,0,0,,,,1,1,0,2,0,2,5,9,1,13,,1,0,1,5,,0,0,311,1520,1737,1661,1379,2308,1403,1027,701,360,157,54,11,2,0,308,1474,1616,1577,1432,2147,1287,931,650,343,157,53,4,0,0,12631,11979,619,2994,3353,3238,2811,4455,2690,1958,1351,703,314,107,15,2,0,0,0
"G5100155","1850","Virginia","510","Barbour","0155","Barbour",9005,0,0,4380,4290,116,106,54,59,8670,222,113,309,1,310,,38,0,1467,0,56,0,0,0,56,546,0,0,782,659,0,0,1441,0,1441,0,215,14,8,0,,,,0,0,0,0,0,1,0,10,0,0,,0,0,0,0,,0,0,173,626,660,678,625,743,409,297,191,93,41,13,1,0,0,137,617,648,693,571,752,438,301,153,88,38,18,1,0,0,4550,4455,310,1243,1308,1371,1196,1495,847,598,344,181,79,31,2,0,0,0,0
"G5100170","1850","Virginia","510","Bath","0170","Bath",3426,0,0,1254,1180,25,20,506,441,2434,45,947,52,21,73,,21,21,410,0,3,3,0,0,3,70,5,85,159,127,0,1,286,1,287,0,14,35,0,0,,,,0,1,0,0,0,0,0,2,0,3,,0,0,0,0,,0,0,38,251,297,240,162,303,177,128,92,54,35,6,0,2,0,35,206,247,238,178,304,157,133,66,42,21,9,4,1,0,1785,1641,73,457,544,478,340,607,334,261,158,96,56,15,4,3,0,0,0
"G5100190","1850","Virginia","510","Bedford","0190","Bedford",24080,0,0,7003,6553,242,221,5277,4784,13556,463,10061,323,310,633,,99,137,2396,0,31,2,0,0,31,638,4,72,813,801,1,0,1614,1,1611,4,105,493,12,0,,,,4,8,0,0,0,0,0,12,0,4,,0,0,0,0,,0,0,324,1497,1795,1645,1288,2379,1437,949,617,348,165,63,13,1,1,309,1513,1672,1548,1321,1939,1218,854,573,352,163,82,11,3,0,12522,11558,633,3010,3467,3193,2609,4318,2655,1803,1190,700,328,145,24,4,1,0,0
"G5100195","1850","Virginia","510","Berkeley","0195","Berkeley",11771,0,0,4974,4592,133,116,968,988,9566,249,1956,274,49,323,,119,45,1668,0,22,4,0,0,22,550,4,102,573,467,0,1,1040,1,1041,0,1214,650,2,0,,,,4,0,0,1,0,3,0,13,1,6,,0,0,0,0,,0,0,163,735,786,779,616,1187,754,445,341,180,73,12,2,1,1,160,708,825,700,632,1015,641,420,304,189,80,16,5,1,0,6075,5696,323,1443,1611,1479,1248,2202,1395,865,645,369,153,28,7,2,1,1,0
"G5100215","1850","Virginia","510","Boone","0215","Boone",3237,0,0,1603,1451,0,0,99,84,3054,0,183,145,4,149,,36,2,495,0,7,0,0,0,7,171,0,0,103,81,0,0,184,0,184,0,99,13,1,0,,,,0,0,0,0,0,0,0,5,0,0,,0,0,0,0,,0,0,80,246,282,219,187,311,158,102,63,35,15,3,1,0,0,69,229,257,230,184,266,143,77,37,26,9,7,1,0,0,1702,1535,149,475,539,449,371,577,301,179,100,61,24,10,2,0,0,0,0
"G5100230","1850","Virginia","510","Botetourt","0230","Botetourt",14908,0,0,5587,5159,214,212,2026,1710,10746,426,3736,289,70,359,,91,47,1803,0,17,2,0,0,17,428,3,62,617,456,0,0,1073,0,1073,0,355,454,3,1,,,,2,0,0,0,0,0,0,3,0,5,,0,0,1,6,,0,0,193,945,1164,993,753,1493,951,622,391,210,82,26,2,2,0,166,917,1073,893,840,1168,805,542,335,187,114,35,5,0,1,7827,7081,359,1862,2237,1886,1593,2661,1756,1164,726,397,196,61,7,2,1,1,0
"G5100233","1850","Virginia","510","Braxton","0233","Braxton",4212,0,0,2111,2012,0,0,41,48,4123,0,89,71,1,72,,28,4,679,0,0,0,0,0,0,0,0,0,183,165,0,0,348,0,346,2,50,35,0,0,,,,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,,0,0,42,331,352,319,210,373,220,144,82,50,24,3,1,1,0,30,327,350,322,217,339,199,138,75,43,12,6,0,0,2,2152,2060,72,658,702,641,427,712,419,282,157,93,36,9,1,1,2,0,0
"G5100237","1850","Virginia","510","Brooke","0237","Brooke",5054,0,0,2490,2433,50,50,16,15,4923,100,31,143,1,144,,70,0,839,1,2,1,5,130,2,60,2,73,561,495,8,9,1056,17,1073,0,1615,332,3,0,,,,2,0,0,0,0,0,0,5,0,1,,0,0,0,0,,0,0,69,275,326,307,309,507,305,231,119,60,33,13,2,0,0,75,284,326,326,308,485,266,205,106,70,38,8,1,0,0,2556,2498,144,559,652,633,617,992,571,436,225,130,71,21,3,0,0,0,0
"G5100250","1850","Virginia","510","Brunswick","0250","Brunswick",13894,0,0,2387,2498,268,285,4253,4203,4885,553,8456,111,207,318,,42,206,1051,0,10,6,0,0,12,186,6,86,289,306,0,0,595,0,595,0,59,12,4,0,,,,2,0,0,0,0,0,0,16,0,2,,0,0,0,0,,0,0,154,932,1060,950,756,1096,660,515,388,230,120,37,7,0,3,164,883,980,1026,774,1090,773,542,371,214,120,43,6,0,0,6908,6986,318,1815,2040,1976,1530,2186,1433,1057,759,444,240,80,13,0,3,0,0
"G5100290","1850","Virginia","510","Buckingham","0290","Buckingham",13837,0,0,2684,2742,125,125,4153,4008,5426,250,8161,98,167,265,,71,162,1062,0,14,3,0,0,14,194,9,96,416,437,0,0,853,0,853,0,42,29,8,0,,,,1,0,0,0,0,0,0,7,0,3,,0,0,0,0,,0,0,134,919,1015,891,737,1094,759,565,418,281,104,40,5,0,0,131,896,1042,889,755,1147,713,527,374,240,105,46,8,2,0,6962,6875,265,1815,2057,1780,1492,2241,1472,1092,792,521,209,86,13,2,0,1,0
"G5100293","1850","Virginia","510","Cabell","0293","Cabell",6299,0,0,2974,2928,6,2,191,198,5902,8,389,155,25,180,,93,9,976,0,11,1,0,0,11,374,1,20,411,399,0,0,810,0,806,4,524,140,5,0,,,,0,0,0,0,0,0,0,9,0,0,,0,0,0,0,,0,0,88,461,493,442,356,470,386,224,127,80,30,12,2,0,0,92,455,524,429,361,491,336,203,140,63,22,12,0,0,0,3171,3128,180,916,1017,871,717,961,722,427,267,143,52,24,2,0,0,1,0
"G5100310","1850","Virginia","510","Campbell","0310","Campbell",23245,8071,0,6012,5521,409,437,5601,5265,11533,846,10866,266,229,495,,109,164,2203,0,30,0,0,0,31,994,0,0,723,643,0,0,1366,0,1366,0,228,556,7,0,,,,1,4,0,0,0,0,0,20,0,8,,1,0,0,0,,0,1,246,1304,1555,1583,1253,2359,1595,960,609,345,144,60,6,3,0,249,1381,1491,1499,1191,2176,1283,850,540,349,150,49,9,6,0,12022,11223,495,2685,3046,3082,2444,4535,2878,1810,1149,694,294,109,15,9,0,1,0
"G5100330","1850","Virginia","510","Caroline","0330","Caroline",18456,0,0,3311,3580,414,490,5050,5611,6891,904,10661,146,273,419,,105,150,1451,0,30,3,0,0,31,516,6,115,431,290,0,0,721,0,721,0,45,43,16,0,,,,4,0,0,0,0,0,0,7,0,1,,0,0,0,0,,0,0,208,1132,1401,1387,978,1201,829,634,488,346,133,33,5,0,0,211,1192,1355,1302,1069,1627,1099,766,501,341,153,54,8,3,0,8775,9681,419,2324,2756,2689,2047,2828,1928,1400,989,687,286,87,13,3,0,1,1
"G5100350","1850","Virginia","510","Carroll","0350","Carroll",5909,0,0,2874,2852,15,14,65,89,5726,29,154,199,6,205,,34,1,996,0,45,0,0,0,45,900,0,0,413,372,0,0,785,0,785,0,672,3,5,0,,,,0,0,0,0,0,0,0,7,0,0,,0,0,0,0,,0,0,118,449,486,432,321,449,280,193,111,66,28,16,4,1,0,87,453,462,417,315,491,303,205,108,72,29,12,1,0,0,2954,2955,205,902,948,849,636,940,583,398,219,138,57,28,5,1,0,0,0
"G5100360","1850","Virginia","510","Charles City","0360","Charles City",5200,0,0,840,824,402,370,1470,1294,1664,772,2764,70,73,143,,61,79,486,0,0,6,0,0,0,0,6,92,75,43,0,0,118,0,118,0,54,48,6,0,,,,2,0,1,0,0,0,0,4,0,0,,0,0,0,0,,0,0,63,340,393,349,263,458,335,255,137,77,31,9,2,0,0,80,343,369,279,270,357,308,205,143,85,36,9,3,1,0,2712,2488,143,683,762,628,533,815,643,460,280,162,67,18,5,1,0,1,0
"G5100370","1850","Virginia","510","Charlotte","0370","Charlotte",13955,0,0,2231,2384,183,169,4600,4388,4615,352,8988,21,63,84,,51,159,903,0,27,0,0,0,27,436,0,0,266,214,0,0,480,0,479,1,46,14,7,1,,,,1,0,0,0,0,0,0,8,0,8,,0,0,0,0,,0,0,41,1063,938,946,760,1099,818,575,420,211,99,33,7,4,0,43,1043,1050,925,772,1157,735,530,336,208,93,38,8,3,0,7014,6941,84,2106,1988,1871,1532,2256,1553,1105,756,419,192,71,15,7,0,0,0
